Username,Followers,Confidence,Score_tag,Agreement,Subjectivity,Irony,Tweet
mattyharwood,231,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @Thrones_Memes: One second from every episode of Game of Thrones. https://t.co/SXfXqUacPy"""
TarotbyMegan,139,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@GameOfThrones WTF?!? Bran? Seriously? #didnotseethatcoming https://t.co/1d89JhX0aq"""
BenysC137,211,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @ultrabrilliant: One second from every episode of Game of Thrones. https://t.co/rFz2CFLwBx"""
cmt78059,33,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @odairannies: cersei and daenerys when they see each other in hell https://t.co/bi0ZHMcUpa"""
altubaba,227,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @ultrabrilliant: One second from every episode of Game of Thrones. https://t.co/rFz2CFLwBx"""
thestormtroope,1314,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""For those looking for dracarys"""
Mxssz,37,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @ultrabrilliant: One second from every episode of Game of Thrones. https://t.co/rFz2CFLwBx"""
Ronn_Deezy,547,100,N+,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @BrandoHD: Bran was the logical choice, Drogon burned the Iron Throne and Bran comes with his own seat."""
justwant2lol,222,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @remslwt: i'm part of the 1% on twitter who hasn't seen a single episode of game of thrones"""
erik_kat,0,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @benshapiro: But actually I'm mad about the GoT finale. https://t.co/ds3xYpbnKn"""
AabAveni,247,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @fairycrust: daenerys when she kissed jon snow and felt something in her chest
https://t.co/9emi70Wu2f"""
luismurphy96,351,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @ultrabrilliant: One second from every episode of Game of Thrones. https://t.co/rFz2CFLwBx"""
LuisVelezMarin,200,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @odairannies: cersei and daenerys when they see each other in hell https://t.co/bi0ZHMcUpa"""
kr1277,291,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @mollymcnearney: We should try holding our politicians to the same standard we've set for producers of Game of Thrones."""
Ethan_GShaffer,115,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @Thrones_Memes: The entire Game of Thrones fandom right now... https://t.co/GiJSwo0kWB"""
sparksk22,494,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @odairannies: sansa's coronation was literally one of the most beautiful scenes and i will never shut up about it https://t.co/cAqLlKzzad"""
_JeuneKing,8634,100,N+,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @LordsDontWorry: Drogon when he lands with Dany's body
#GameOfThornes https://t.co/VHhUhbflr8"""
Kazaren1,73,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Can't wait to watch it all over again
If you haven't, SPOILERS!
#GameOfThrones"""
DaniAlonso_14,570,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @odairannies: cersei and daenerys when they see each other in hell https://t.co/bi0ZHMcUpa"""
Busaen__,144,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @fairycrust: daenerys when she kissed jon snow and felt something in her chest
https://t.co/9emi70Wu2f"""
Suprqmz,727,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @winterfeIIbucky: 7. THE LOOKS ON THEIR FACES WHEN DAENERYS STARTS SPEAKING VALYRIAN WILL NEVER GET OLD. https://t.co/XMjYSs3Duy"""
dx_lool,645,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @uItramaIfoy: daenerys, missandei, and jorah reuniting in heaven tonight https://t.co/zImnYg39dl"""
Mohamed26608698,194,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @Thrones_Memes: One second from every episode of Game of Thrones. https://t.co/SXfXqUacPy"""
nkfulatan,2875,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Jon Snow
#ItsPrimeTime"""
b1kuta,406,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @Eddtx: Whoever created this novela Game of Thrones intro needs to go to JAILLLLLL https://t.co/wLyGhfGSiD"""
beefcliterature,805,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""fucking hell https://t.co/uV9knOPuAY"""
PasteIPrincess,187,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @stormbornbxtch: Bran Stark is The Real Villain of Game of Thrones: A Thread https://t.co/rSsT0H38fy"""
kennyminati,119,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @fivefifths: Avatar the Last Airbender, and I say this unironically https://t.co/Sa4K3Wca8B"""
spencerhall1120,529,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @barstoolsports: The future of Westeros https://t.co/7YmTUoetW7"""
_broblerone_,84,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @itsanevergreen: only Game Of Thrones could make me cry over a fucking dress https://t.co/12sSdRD8Oo"""
natwva_,724,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @fairycrust: daenerys when she kissed jon snow and felt something in her chest
https://t.co/9emi70Wu2f"""
NelsonBaey,593,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @odairannies: cersei and daenerys when they see each other in hell https://t.co/bi0ZHMcUpa"""
miss_lou_xoxo,101,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @Thrones_Memes: One second from every episode of Game of Thrones. https://t.co/SXfXqUacPy"""
181038g,284,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @ultrabrilliant: One second from every episode of Game of Thrones. https://t.co/rFz2CFLwBx"""
alcaph,310,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @JoeLazauskas: Tyrion Lannister is a content marketing thought leader now https://t.co/jk7K7FXIlB"""
OMGegi,714,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @NY_Wiseass: Arya ""I bet you won't say it again"" Stark"""
taralibrarian,90,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @DrNerdLove: ""What's west of Westeros?""
My wife: The Resteros"""
supDanger,2016,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @odairannies: cersei and daenerys when they see each other in hell https://t.co/bi0ZHMcUpa"""
CtolecoB,21,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@Jeff_Delgado Sansa Stark, queen of the clouds"""
egarcimora,129,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @Fufu_Esq: Tyrion was so bad at his job that he quit and got promoted. Just like a white man"""
_ChipSkylark,722,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""I wish a lot of yal never watched this show"""
Aya_gbc,42,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @odairannies: cersei and daenerys when they see each other in hell https://t.co/bi0ZHMcUpa"""
kingaleka,267,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @fairycrust: daenerys when she kissed jon snow and felt something in her chest
https://t.co/9emi70Wu2f"""
MagiaGelada,724,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @Lino_Facioli: Definitely didn't expect my morning to start off like this 
#GOT
https://t.co/jKxVPZNB5R via @TVGuide"""
Juann_ko,227,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @Thrones_Memes: One second from every episode of Game of Thrones. https://t.co/SXfXqUacPy"""
tangerine_zine,14,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @fivefifths: Avatar the Last Airbender, and I say this unironically https://t.co/Sa4K3Wca8B"""
ppote99,562,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @itsanevergreen: only Game Of Thrones could make me cry over a fucking dress https://t.co/12sSdRD8Oo"""
RembrandtVC3,129,100,N+,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @ElColosio: Drogon appearing outta nowhere like
#gameofthrones #jonsnow #drogon https://t.co/NwJMI92BsI"""
originalaiio,178,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @mus1eh: #gameofthrones
Sam: Attempts to introduce democracy to Westeros 

The lord and ladies: https://t.co/E9oZIaFMfW"""
Yalehsita,187,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @hardfeeIng: CERSEI LANNISTER WAS THE LAST PERSON TO SIT ON THE IRON THRONE. SHE WON THE GAME. https://t.co/hNluGhyzju"""
DanielKJervis,277,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @fivefifths: Avatar the Last Airbender, and I say this unironically https://t.co/Sa4K3Wca8B"""
kestrwabao,1803,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @ultrabrilliant: One second from every episode of Game of Thrones. https://t.co/rFz2CFLwBx"""
_Mulder6,176,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @XSHE_KAE: This man Tyrion beat more court cases than OJ lmaoo"""
rreyesrichie,138,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @ultrabrilliant: One second from every episode of Game of Thrones. https://t.co/rFz2CFLwBx"""
mimi3000,1672,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @BuzzFeed: Sophie Turner Said The Petition To Remake ""Game Of Thrones"" Season Eight Is ""Disrespectful"" https://t.co/HfDOuelswO"""
UTDAhmad,187,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @ultrabrilliant: One second from every episode of Game of Thrones. https://t.co/rFz2CFLwBx"""
stormbornbxtch,1660,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Here yall go

https://t.co/elthyUw2L5"""
coolwithakay,453,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC,"""Also Tyrion a hoe..
Jon an idiot 
DANY a fool
Sansa a bitch"""
_edgarbrown_,963,100,N+,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @ElColosio: Drogon appearing outta nowhere like
#gameofthrones #jonsnow #drogon https://t.co/NwJMI92BsI"""
Jenvolio15,173,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @OR0R0MUNROE: did. did Bran know Daenerys was gonna kill like half a million people and he let her so he could be king"""
AMihandoost,288,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @JArnoldTAMU85: Generally two schools of thought on the finale of Game of Thrones https://t.co/eGLKydo04p"""
_justmili,18,100,N,AGREEMENT,SUBJECTIVE,NONIRONIC,"""RT @sbstryker: Sansa telling a mediocre straight white man to sit the fuck down added five years to my life span"""
theefeyisayo,1009,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""I will narrate the film for you for just a token. You game?"""
warmgrains,135,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""some friends!!!! #gameofthrones #gendry #arya https://t.co/HKkcjGxYMJ"""
cozzbie,1560,100,N+,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @Mikebdesign: @exo_scout @hels So Drogon killed the mother of daggers for killing the mother of dragons?"""
agathee10,88,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @sansascstark: sansa stark's abusers all dead and her thriving as queen, all that matters to me. https://t.co/CMUQq05ywY"""
karlhacontreras,114,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @springsansa: Stark wolves, Tully scales, Weirwood leaves, Sansa IS the North https://t.co/bz2Pd8DfQC"""
Le_Noff,536,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @Yamuva_: Dracarys https://t.co/Hi4BjMU06C"""
KissMyDarie_ere,3398,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @mus1eh: #gameofthrones
Sam: Attempts to introduce democracy to Westeros 

The lord and ladies: https://t.co/E9oZIaFMfW"""
SNinTN,790,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @mollymcnearney: We should try holding our politicians to the same standard we've set for producers of Game of Thrones."""
papapatriciaa,510,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @mejo0180: Me after Game of Thrones ends #GameOfThronesFinale https://t.co/x7LG8x6CGL"""
Emi_Palomares,112,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @ultrabrilliant: One second from every episode of Game of Thrones. https://t.co/rFz2CFLwBx"""
Sandro_227,81,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @MemesCentraI: F for Game of Thrones https://t.co/qQnUi4tA3P"""
ManuGD98,143,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @springsansa: Stark wolves, Tully scales, Weirwood leaves, Sansa IS the North https://t.co/bz2Pd8DfQC"""
Halsey89,52,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @paddypower: Game Of Thrones has finished. So it's only right we made a Fan Denial on the finale! https://t.co/vGn8Dsahg6"""
VicaRave,1241,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @danytargyryen: not gonna lie drogon trying to wake dany up ripped my heart right out of my chest https://t.co/qtTNvkPoN9"""
jdavis_1998,263,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @fivefifths: Avatar the Last Airbender, and I say this unironically https://t.co/Sa4K3Wca8B"""
pandadolixo,873,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @annalearyx: Tyrion Lannister making sure Cersei Lannister is definitely dead #GameOfThonesFinale https://t.co/Vy27X9vHon"""
gopaulblair,2501,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @ultrabrilliant: One second from every episode of Game of Thrones. https://t.co/rFz2CFLwBx"""
nanabasket_,420,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @KharloKong: Daenerys' only mistake was giving up this dick... https://t.co/JidANHC3ql"""
Oceandeep55,367,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @Thrones_Memes: One second from every episode of Game of Thrones. https://t.co/SXfXqUacPy"""
lousywriter,458,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @JensenKarp: Can't wait to start watching HBO's Game Of Thrones tonight and then eventually hate it's finale"""
anscollantes_,631,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @alba_awesome: you mean sevilla right? https://t.co/PrH07LE0CF"""
diogobcalheiros,21,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @odairannies: sansa's coronation was literally one of the most beautiful scenes and i will never shut up about it https://t.co/cAqLlKzzad"""
Action_Sloth,41,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""One of my best friends named his dog ""Doug"" so I just call him ""Dog"" but in a Russian accent"""
topherkeer,43,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"""the amount of hate i have for daenerys targaryen can't even be explained LMFAOO"""
sohahabibii,863,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @ultrabrilliant: One second from every episode of Game of Thrones. https://t.co/rFz2CFLwBx"""
endcredits___,50,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @odairannies: cersei and daenerys when they see each other in hell https://t.co/bi0ZHMcUpa"""
TheRealNkaiseng,565,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @Sabrina_K8: #GameOfThonesFinale #GOTS8E6 #GameOfThronesFinale #GOTfinal 

Game of Thrones in a Nutshell ... https://t.co/UU4PW5n48r"""
psychwriter1515,3342,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @jvgraz: @IAmAneesha You literally stole this guy's tweet. 

https://t.co/SGkCi7gwUw"""
crashJ3ster,207,94,N,DISAGREEMENT,OBJECTIVE,NONIRONIC,"""RT @RaheemKassam: Woke Mafia in Panic as Game of Thrones Slays Queen Social Justice Warrior https://t.co/sKPY5FPlGs"""
JaimeMaria98,180,100,N+,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @ElColosio: Drogon appearing outta nowhere like
#gameofthrones #jonsnow #drogon https://t.co/NwJMI92BsI"""
http_lauren_,160,100,N,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @danytargyryen: not gonna lie drogon trying to wake dany up ripped my heart right out of my chest https://t.co/qtTNvkPoN9"""
dylnets,989,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @remslwt: i'm part of the 1% on twitter who hasn't seen a single episode of game of thrones"""
corobloom,549,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""having never watched game of thrones"""
Roymau5,229,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @fivefifths: Avatar the Last Airbender, and I say this unironically https://t.co/Sa4K3Wca8B"""
johnsmith401875,553,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@esesci @sozluk Game of Thrones Untold yaparlar bi tane olur biter."""
forbjudenfrokt,27,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @ATrestreck: Sam: Democracy?

Westeros council: 

#GameOfThrones https://t.co/Y7U3lktbQa"""
super_jimenez21,191,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @Thrones_Memes: The entire Game of Thrones fandom right now... https://t.co/GiJSwo0kWB"""
lloydlexie,1891,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Just say you're looking for Bran The Broken."""
RoyKgn,19,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @fivefifths: Avatar the Last Airbender, and I say this unironically https://t.co/Sa4K3Wca8B"""
sweet_whisperss,61,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Game of Thrones is too much bro"""
__itachi____,21251,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Fuck the Game Of Thrones ending , really."""
itsjulesgarcia,407,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @MohanadElshieky: So what will the people who built their whole personality on not watching Game of thrones do now?"""
diggtech,163991,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""Why You May Never See 'Game Of Thrones' As It Was Meant To Be Seen https://t.co/75QNoYvLYS"""
Yalehsita,187,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @persrephones: robb stark in heaven looking down at sansa https://t.co/jbYx51ch4c"""
madw1se,164,100,N+,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @ElColosio: Drogon appearing outta nowhere like
#gameofthrones #jonsnow #drogon https://t.co/NwJMI92BsI"""
Diidys_B,1397,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @MuhammadMods: Jon Snow after he killed Daenerys
#GOT https://t.co/CieY4nH1DE"""
_iamhayes,652,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @itsanevergreen: only Game Of Thrones could make me cry over a fucking dress https://t.co/12sSdRD8Oo"""
foyclarkeffect,615,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""I CAN'T BELIEVE I WASN'T A CLOWN FOR ONCE
DAENERYS RESURRECTED BITCHES https://t.co/jUYEVi82eE"""
RwotaJr,1370,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @Barongo01: Tyrion Lannister Appreciation Tweet https://t.co/uqGRI3QHjJ"""
GuguNgwenya01,396,100,N+,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @memesofthroness: Detective Drogon
#GameOfThrones https://t.co/mn2BUz1o9u"""
mickaelacote,56,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @Thrones_Memes: One second from every episode of Game of Thrones. https://t.co/SXfXqUacPy"""
_saltnburn,634,100,N+,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @tiabbea: Jon highley wanted Drogon to roast his ass. He been begging for death or peace for the last 4 seasons"""
jjasso21,35,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@Roku @GameOfThrones @HBO When Hodor saves Bran #RokuGOTSweepstakes"""
SPPMKKM,12,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @odairannies: cersei and daenerys when they see each other in hell https://t.co/bi0ZHMcUpa"""
ChristineLuvsU1,586,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @odairannies: cersei and daenerys when they see each other in hell https://t.co/bi0ZHMcUpa"""
ashann1280,422,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @ladycerseis: cersei lannister knowing she is the last person who sat on the iron throne
https://t.co/ihePlovPMC"""
yhisalfc,975,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @IsaacWalex: ""Jon Snow is Aegon Targaryen"" is the most pointless historical fact ever"""
yeyijackbren,489,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @odairannies: cersei and daenerys when they see each other in hell https://t.co/bi0ZHMcUpa"""
ActOfQuinn,384,100,P,AGREEMENT,OBJECTIVE,NONIRONIC,"""""Careful around family as a Lannister, Kate."""""
femmnoir3,306,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@MattWilt803 @LauraLitvan Right? Maybe Bran can tell us what happens."""
Somto_I,603,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @fivefifths: Avatar the Last Airbender, and I say this unironically https://t.co/Sa4K3Wca8B"""
CaramelSlade,890,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""She named him after her dead husband"""
Elo_wuppertal,282,100,N+,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @antizyrus: This shot of Drogon behind Dany #GOT https://t.co/bAol0dwOZ8"""
manolithium,167,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""We need the last 2 books, George. That's the only request at this point."""
EveS43070301,2,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Goals"""
AlfrBeatus,83,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @Thrones_Memes: One second from every episode of Game of Thrones. https://t.co/SXfXqUacPy"""
doctologist,9,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""@jvn I was more sad to see the end of #GayofThrones than I was to see the end of Game of Thrones. &lt;3"""
ptitpierre0,531,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Sansa and Arya when they've learned that Jon had a better claim to the throne than Daenerys https://t.co/EpIbJlm1YO"""
The_Shawesome,202,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @mollymcnearney: We should try holding our politicians to the same standard we've set for producers of Game of Thrones."""
jagan_lidder,49,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @Beavs: Graphic designer.... https://t.co/IsV89t64te"""
pokoschmurda,3794,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""Meet my bat bot"""
donkiejuice,341,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""I knew gendry was fast when he ran back to winterfell from beyond the wall but that whole shit with arya was like running a 4.1 fourty lool"""
kimmichappelle,540,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @Beavs: Graphic designer.... https://t.co/IsV89t64te"""
monnwave,132,100,NONE,AGREEMENT,OBJECTIVE,NONIRONIC,"""RT @odairannies: sansa's coronation was literally one of the most beautiful scenes and i will never shut up about it https://t.co/cAqLlKzzad"""
